id_herb,nama_herb,nama_latin,nama_lokal,link_gambar,deskripsi_khasiat,mengatasi_gejala,komposisi
100,Bidara,Ziziphus mauritiana,"""Bukkol (Rote)"", ""Bedara (Alor)"", ""Bidara (Makassar, Bugis)"", ""Bekul (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/bidara.jpg,"tanaman herbal dengan daun yang sering digunakan untuk kesehatan dan spiritual. Daunnya mengandung senyawa bioaktif dengan sifat antiseptik dan penenang. Khasiatnya meliputi membantu mengatasi gangguan tidur, mempercepat penyembuhan luka, dan meningkatkan kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu memperbaiki keseimbangan energi tubuh.","""Susah tidur"", ""Iritasi kulit"", ""Sakit tenggorokan"", ""Sakit perut"", ""Mual"", ""Stres""","Saponin, flavonoid, alkaloid"
101,Bayam duri,Amaranthus spinosus,"""Bayem Eri (Jawa)"", ""Senggang Cucuk (Sunda)"", ""Bayam Keruai (Lampung)"", ""Ternyak Duri (Madura)"", ""Podo Maduri (Bugis)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/bayam-duri.jpg,"tanaman liar dengan daun yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antimikroba. Khasiatnya meliputi membantu mempercepat penyembuhan luka, meredakan demam, dan memperbaiki kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu meningkatkan stamina tubuh.","""Sakit perut"", ""Batuk"", ""Kulit gatal"", ""Sakit kepala"", ""Perut kembung"", ""Susah tidur""","Flavonoid, saponin, tanin"
102,Binahong,Anredera cordifolia,"""Gendola (Jawa)"", ""Gendele (Nusa Tenggara)"", ""Kandula (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/binahong.jpg,"tanaman merambat dengan daun berbentuk hati yang sering digunakan untuk kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meredakan nyeri, memperbaiki fungsi metabolisme, dan mengatasi infeksi ringan. Selain itu, tanaman ini juga dipercaya mampu menjaga daya tahan tubuh.","""Kelelahan"", ""Sakit perut"", ""Mual"", ""Susah tidur"", ""Pusing"", ""Sembelit""","Saponin, flavonoid, tanin"
103,Buah merah,Pandanus conoideus,"""Kuansu, Marita (Papua)"", ""Saga (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Buah%20merah.jpg,"tanaman endemik Papua yang buahnya sering digunakan untuk kesehatan. Buahnya mengandung senyawa bioaktif dengan sifat antikanker dan antioksidan. Khasiatnya meliputi membantu meningkatkan daya tahan tubuh, melindungi kesehatan jantung, dan memperbaiki fungsi hati. Selain itu, tanaman ini juga dipercaya mampu menurunkan kadar kolesterol.","""Kolesterol"", ""Sakit perut"", ""Nyeri sendi"", ""Batuk"", ""Demam"", ""Sakit kepala""","Karotenoid, tokoferol, asam lemak"
104,Cocor bebek,Kalanchoe pinnata,"""Ceker Itik (Sunda)"", ""Suru Bebek, Sosor Bebek, Teres (Jawa)"", ""Sidingin Beueu (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Cocor%20bebek.jpg,"tanaman sukulen dengan daun berdaging yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antiseptik. Khasiatnya meliputi membantu meredakan iritasi kulit, mempercepat penyembuhan luka, dan mengatasi infeksi ringan. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan kulit.","""Sakit tenggorokan"", ""Perut kembung"", ""Luka bakar ringan"", ""Kulit gatal"", ""Susah tidur""","Flavonoid, tanin, saponin"
105,Cakar ayam,Selaginella doederleinii,"""Rutu Rutu (Maluku)"", ""Rorak (Minahasa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Cakar%20ayam.jpg,"tanaman paku-pakuan yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antikanker dan antioksidan. Khasiatnya meliputi membantu mengatasi peradangan, meningkatkan daya tahan tubuh, dan memperbaiki kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu melindungi fungsi hati.","""Kelelahan"", ""Susah tidur"", ""Bau badan"", ""Nyeri sendi"", ""Kulit gatal""","Flavonoid, tanin, saponin"
106,Cempaka putih,Michelia alba,"""Jeumpa Gadeng (Aceh)"", ""Cempaka Putieh (Minangkabau)"", ""Campaka Bodas (Sunda)"", ""Pecari Putih (Jawa)"", ""Campaka Pote (Madura)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Cempaka%20putih.jpg,"tanaman berbunga harum yang sering digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat antiseptik dan menenangkan. Khasiatnya meliputi membantu meredakan stres, meningkatkan kualitas tidur, dan mengatasi infeksi ringan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki suasana hati.","""Mual"", ""Pusing"", ""Bau badan"", ""Stres"", ""Gangguan pencernaan""","Minyak atsiri, flavonoid, tanin"
107,Duwet,Syzygium cumini,"""Jamblang, Juwet (Jawa)"", ""Dhalas, Dhuwak (Madura)"", ""Jujutan (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Duwet.jpg,"tanaman buah tropis dengan rasa manis dan asam yang khas. Buahnya mengandung senyawa bioaktif dengan sifat antidiabetes dan antioksidan. Khasiatnya meliputi membantu menurunkan kadar gula darah, meningkatkan sistem kekebalan tubuh, dan menjaga kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi metabolisme tubuh.","""Gula darah tinggi"", ""Gangguan pencernaan"", ""Kolesterol"", ""Batuk"", ""Pusing"", ""Gusi berdarah""","Flavonoid, antosianin, tanin"
108,Ginseng,Panax ginseng,"""Som Jawa, Kolesom Jawa (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Ginseng.jpg,"tanaman herbal yang sering digunakan dalam pengobatan tradisional untuk meningkatkan energi. Akarnya mengandung senyawa bioaktif dengan sifat adaptogen dan antiinflamasi. Khasiatnya meliputi membantu meningkatkan stamina, memperbaiki fungsi kognitif, dan memperkuat sistem imun. Selain itu, tanaman ini juga dipercaya mampu mengurangi gejala kelelahan.","""Gangguan pencernaan"", ""Stres"", ""Susah tidur"", ""Sakit kepala"", ""Kelelahan"", ""Kolesterol""","Ginsenosides, flavonoid, saponin"
109,Gojiberry,Lycium barbarum,"""Keci (Jawa)"", ""Kici (Jawa, Sumatera)"", ""Kauki (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Gojiberry.jpg,"tanaman buah kecil merah yang sering digunakan dalam kesehatan. Buahnya mengandung senyawa bioaktif dengan sifat antioksidan dan meningkatkan imunitas. Khasiatnya meliputi membantu melindungi mata, memperbaiki metabolisme, dan meningkatkan kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu memperpanjang usia sel.","""Kulit kering"", ""Susah tidur"", ""Tidak nafsu makan"", ""Kolesterol"", ""Kelelahan""","Karotenoid, vitamin C, flavonoid"
110,Gempur batu,Ruellia tuberosa,"""Keji Beling (Jawa)"", ""Tutup Bumi (Gayo)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Gempur%20batu.jpg,"tanaman herbal dengan bunga ungu yang sering digunakan untuk kesehatan saluran kemih. Daunnya mengandung senyawa bioaktif dengan sifat diuretik dan antiinflamasi. Khasiatnya meliputi membantu meluruhkan batu ginjal, mengurangi peradangan, dan meningkatkan kesehatan saluran kemih. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi ginjal.","""Sering buang air kecil"", ""Demam"", ""Tidak nafsu makan"", ""Kelelahan"", ""Perut kembung""","Flavonoid, tanin, saponin"
111,Gandum,Triticum aestivum,"""Beras Emas (Sumatra)"", ""Sereli (Kalimantan)"", ""Sekoi (Sulawesi)"", ""Jali (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Gandum.jpg,"tanaman pangan utama yang bijinya sering digunakan sebagai bahan makanan dan obat tradisional. Gandum mengandung senyawa bioaktif yang memiliki sifat antioksidan dan meningkatkan kesehatan pencernaan. Khasiatnya meliputi membantu menjaga kadar gula darah, meningkatkan energi, dan memperbaiki fungsi metabolisme. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan jantung.","""Kulit kering"", ""Nyeri otot"", ""Kolesterol"", ""Sembelit"", ""Susah tidur""","Serat, vitamin B, mineral"
112,Jati belanda,Guazuma ulmifolia,"""Jati Londo, Jati Landi, dan Jatos Landi (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Jati%20belanda.jpg,"tanaman herbal yang daunnya sering digunakan dalam pengobatan tradisional untuk menurunkan berat badan. Daunnya mengandung senyawa bioaktif dengan sifat antidiabetes dan antioksidan. Khasiatnya meliputi membantu memperbaiki metabolisme, melancarkan pencernaan, dan mengurangi lemak tubuh. Selain itu, tanaman ini juga dipercaya mampu meningkatkan fungsi hati.","""Tidak nafsu makan"", ""Kelelahan"", ""Susah tidur"", ""Perut kembung"", ""Gusi berdarah"", ""Kolesterol"", ""Stres"", ""Sembelit"", ""Luka""","Flavonoid, tanin, saponin"
113,Jahe,Zingiber officinale,"""Jae (Jawa, Bali)"", ""Jhai (Madura)"", ""Lai (Dayak)"", ""Halia (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Jahe(1).jpg,"tanaman rimpang yang sering digunakan sebagai bumbu dapur dan obat tradisional. Rimpangnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antimikroba. Khasiatnya meliputi membantu meredakan mual, meningkatkan daya tahan tubuh, dan memperbaiki kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu menghangatkan tubuh.","""Kram perut"", ""Gangguan pencernaan"", ""Pusing"", ""Nyeri sendi"", ""Gusi berdarah""","Gingerol, shogaol, minyak atsiri"
114,Jahe merah ,Zingiber officinale var. rubrum,"""Jahe Sunti (Sumatra)"", ""Jahe Emprit (Jawa)"", ""Jahe Randha (Bali)"", ""Jahe Lemba (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Jahe%20merah.jpg,"jenis jahe yang memiliki rimpang lebih kecil dan rasa lebih pedas. Rimpangnya mengandung senyawa bioaktif dengan sifat antiradang dan meningkatkan stamina. Khasiatnya meliputi membantu mengatasi nyeri otot, memperbaiki sirkulasi darah, dan meningkatkan imunitas. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme tubuh.","""Mual"", ""Sakit kepala"", ""Pilek"", ""Stres"", ""Batuk"", ""Sembelit""","Gingerol, shogaol, minyak atsiri"
115,Jeringau,Acorus calamus,"""Jeureunge (Aceh)"", ""Jerango (Gayo)"", ""Jhrongo (Madura)"", ""Jaringo (Sunda)"", ""Jangu (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Jeringau.jpg,"tanaman herbal yang rimpangnya sering digunakan dalam pengobatan tradisional. Rimpangnya mengandung senyawa bioaktif dengan sifat antiseptik dan menenangkan. Khasiatnya meliputi membantu mengatasi gangguan pencernaan, meredakan stres, dan memperbaiki kualitas tidur. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan saraf.","""Sesak nafas"", ""Susah tidur"", ""Luka"", ""Pusing"", ""Kelelahan""","Minyak atsiri, flavonoid, tanin"
116,Jambu biji,Psidium guajava,"""Jambu Kluthuk (Jawa)"", ""Glima Breueh (Aceh)"", ""Darnbu (Gorontalo)"", ""Guawa (Ende)"", ""Lutu Hatu (Ambon)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Jambu%20biji.jpg,"tanaman buah tropis yang kaya vitamin C dan sering digunakan untuk meningkatkan kesehatan. Buah dan daunnya mengandung senyawa bioaktif dengan sifat antidiabetes dan antiinflamasi. Khasiatnya meliputi membantu mengatasi diare, meningkatkan daya tahan tubuh, dan menjaga kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu melindungi fungsi pencernaan.","""Gusi berdarah"", ""Kulit gatal"", ""Bau badan"", ""Demam"", ""Sakit kepala""","Vitamin C, flavonoid, tanin"
117,Jintan,Cuminum cyminum,"""Jinten Putih (Jawa)"", ""Ginten (Bali)"", ""Jinten Bodas (Sunda)"", ""Jhinten Pote (Madura)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Jintan.jpg,"tanaman rempah yang sering digunakan sebagai bumbu masakan dan obat tradisional. Biji jintan mengandung senyawa bioaktif dengan sifat karminatif dan antioksidan. Khasiatnya meliputi membantu meredakan perut kembung, meningkatkan pencernaan, dan mengatasi gangguan pernapasan ringan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan metabolisme.","""Luka bakar ringan"", ""Pilek"", ""Mata lelah"", ""Gusi berdarah"", ""Tidak nafsu makan""","Minyak atsiri, flavonoid, tanin"
118,Kalendula,Calendula officinalis,"""Kembang Turi, Kembang Sutra (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Kalendula.jpg,"tanaman berbunga yang sering digunakan dalam pengobatan tradisional untuk kesehatan kulit. Bunganya mengandung senyawa bioaktif dengan sifat antimikroba dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meredakan iritasi kulit, memperbaiki elastisitas kulit, dan mengatasi infeksi ringan. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan kulit.","""Iritasi kulit"", ""Luka"", ""Kulit kering"", ""Jerawat"", ""Infeksi jamur""","Flavonoid, saponin, minyak atsiri"
119,Kembang telang,Clitoria ternatea,"""Bunga Telang (Sumatra)"", ""Kembang Teleng (Jawa)"", ""Bunga Talang (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Kembang%20telang.jpg,"tanaman hias dengan bunga biru yang sering digunakan sebagai pewarna alami dan obat tradisional. Bunganya mengandung senyawa bioaktif dengan sifat antioksidan dan antidiabetes. Khasiatnya meliputi membantu melindungi kesehatan mata, memperbaiki daya ingat, dan menjaga elastisitas kulit. Selain itu, tanaman ini juga dipercaya mampu meningkatkan kualitas tidur.","""Kulit kering"", ""Pusing"", ""Susah tidur"", ""Stres"", ""Sakit kepala""","Anthocyanin, flavonoid, saponin"
120,Kenikir,Cosmos caudatus,"""Raramidang (Sunda)"", ""Cokra-Cakri (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Kenikir.jpg,"tanaman sayuran dengan daun kecil yang sering digunakan dalam masakan dan pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antioksidan. Khasiatnya meliputi membantu meningkatkan nafsu makan, memperbaiki fungsi metabolisme, dan menjaga kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan stamina tubuh.","""Lemas"", ""Tidak nafsu makan"", ""Gangguan pencernaan"", ""Pusing"", ""Nyeri sendi""","Flavonoid, tanin, vitamin"
121,Ketumbar,Coriandrum sativum,"""Katuncar (Sunda)"", ""Katombar (Madura)"", ""Ketumba (Aceh)"", ""Hatumbar (Medan)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Ketumbar.jpg,"tanaman rempah yang bijinya sering digunakan sebagai bumbu masakan dan obat tradisional. Bijinya mengandung senyawa bioaktif dengan sifat karminatif dan antioksidan. Khasiatnya meliputi membantu melancarkan pencernaan, meredakan perut kembung, dan meningkatkan nafsu makan. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan jantung.","""Mual"", ""Nyeri haid"", ""Susah tidur"", ""Mata lelah"", ""Kelelahan""","Minyak atsiri, flavonoid, tanin"
122,Kemangi,Ocimum basilicum,"""Lampes (Jawa)"", ""Kemangek (Madura)"", ""Uku-Uku (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Kemangi.jpg,"tanaman aromatik dengan daun harum yang sering digunakan sebagai lalapan dan obat tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiseptik dan penenang. Khasiatnya meliputi membantu mengatasi bau badan, meredakan stres, dan meningkatkan kualitas tidur. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan saluran pencernaan.","""Perut kembung"", ""Mual"", ""Nyeri haid"", ""Kulit gatal"", ""Mata lelah""","Eugenol, linalool, vitamin K"
123,Lamtoro,Leucaena leucocephala,"""Kemlandingan, Metir (Jawa)"", ""Kalandhingan (Madura)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Lamtoro.jpg,"tanaman tropis yang bijinya sering digunakan sebagai pakan ternak dan obat tradisional. Bijinya mengandung senyawa bioaktif dengan sifat antidiabetes dan meningkatkan metabolisme. Khasiatnya meliputi membantu menurunkan kadar gula darah, meningkatkan energi, dan menjaga kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi hati.","""Luka"", ""Bau badan"", ""Nyeri otot"", ""Perut kembung"", ""Gangguan pencernaan""","Mimosin, protein, karbohidrat"
124,Lemon,Citrus limon,"""Lemo (Sumatra)"", ""Jeruk Lemon (Jawa)"", ""Limau Kuning (Kalimantan)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Lemon.jpg,"tanaman buah dengan rasa asam yang sering digunakan dalam kesehatan. Buahnya kaya vitamin C dan senyawa bioaktif dengan sifat detoksifikasi dan antioksidan. Khasiatnya meliputi membantu meningkatkan imunitas, melancarkan pencernaan, dan menjaga kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu menurunkan kadar kolesterol.","""Kulit gatal"", ""Jerawat"", ""Kulit berminyak"", ""Perut kembung"", ""Mual""","Vitamin C, asam sitrat, flavonoid"
125,Lempuyang,Zingiber zerumbet,"""Lampuyang (Sunda)"", ""Puyang (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Lempuyang.jpg,"tanaman herbal dengan rimpang yang sering digunakan dalam pengobatan tradisional. Rimpangnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan nafsu makan, mengatasi nyeri sendi, dan memperbaiki kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki daya tahan tubuh.","""Perut kembung"", ""Tidak nafsu makan"", ""Kulit gatal"", ""Nyeri haid"", ""Gangguan pencernaan""","Minyak atsiri, zerumbone, flavonoid"
126,Labu Siam,Sechium edule,"""Sayur Labu (Sumatera, Bali)"", ""Labu Manis (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Labu%20siam.jpg,"tanaman sayuran dengan buah hijau yang sering digunakan untuk kesehatan. Buahnya mengandung senyawa bioaktif dengan sifat diuretik dan antihipertensi. Khasiatnya meliputi membantu menurunkan tekanan darah, melancarkan pencernaan, dan menjaga kesehatan ginjal. Selain itu, tanaman ini juga dipercaya mampu meningkatkan metabolisme tubuh.","""Sembelit"", ""Dehidrasi"", ""Panas dalam"", ""Mata lelah"", ""Susah tidur""","Vitamin C, serat, mineral"
127,Mangga,Mangifera indica,"""Kuini (Aceh, Kalimantan)"", ""Pala (Bali)"", ""Kemuning (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Mangga.jpg,"tanaman buah tropis yang kaya vitamin dan sering dikonsumsi untuk kesehatan. Buahnya mengandung senyawa bioaktif dengan sifat antioksidan dan meningkatkan daya tahan tubuh. Khasiatnya meliputi membantu menjaga kesehatan kulit, memperbaiki metabolisme, dan melindungi sistem imun. Selain itu, tanaman ini juga dipercaya mampu menurunkan risiko infeksi.","""Kulit gatal"", ""Luka"", ""Dehidrasi"", ""Panas dalam"", ""Batuk""","Vitamin A, vitamin C, flavonoid"
128,Mint,Mentha spicata,"""Daun Selasih (Jawa)"", ""Pepermin (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Mint.jpg,"tanaman aromatik dengan daun kecil yang sering digunakan sebagai penyegar napas dan obat tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiseptik dan menenangkan. Khasiatnya meliputi membantu mengatasi gangguan pencernaan, meredakan stres, dan meningkatkan kualitas tidur. Selain itu, tanaman ini juga dipercaya mampu memperbaiki suasana hati.","""Mual"", ""Perut kembung"", ""Bau mulut"", ""Kulit gatal"", ""Jerawat""","Mentol, asam rosmarinat, flavonoid"
129,Manjakani,Quercus infectoria,"""Kayu Manjakani (Aceh)"", ""Ranggon (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Manjakani.jpg,"tanaman herbal dengan buah kecil yang sering digunakan dalam kesehatan kewanitaan. Buahnya mengandung senyawa bioaktif dengan sifat antiseptik dan astringen. Khasiatnya meliputi membantu memperbaiki kesehatan organ reproduksi, mengurangi keputihan, dan mempercepat penyembuhan luka. Selain itu, tanaman ini juga dipercaya mampu meningkatkan elastisitas kulit.","""Jerawat"", ""Nyeri haid"", ""Kembung"", ""Bau badan"", ""Iritasi kulit"", ""Sakit perut"", ""Sariawan"", ""Wasir""","Tanin, flavonoid, saponin, asam galat, asam ellagic, kalium, kalsium."
130,Lempuyang Wangi,Zingiber aromaticum,"""Temu Wangi (Jawa)"", ""Lempung Wangi (Bali)"", ""Sengkawang Wangi (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Lempuyang%20wangi.jpg,"tanaman herbal dengan rimpang yang sering digunakan untuk kesehatan. Rimpangnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan memperbaiki pencernaan. Khasiatnya meliputi membantu meredakan nyeri, meningkatkan daya tahan tubuh, dan memperbaiki metabolisme. Selain itu, tanaman ini juga dipercaya mampu menjaga fungsi hati.","""Sakit kepala"", ""Pusing"", ""Tenggorokan gatal"", ""Kembung"", ""Kulit kasar""","Zingiberen, kurkumin, minyak atsiri, flavonoid, saponin, alkaloid."
131,Mangkokan,Polyscias scutellaria,"""Papayunan (Jawa)"", ""Kumpay (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Mangkokan.jpg,"tanaman herbal dengan daun lebar yang sering digunakan untuk kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meningkatkan kualitas ASI, mempercepat regenerasi jaringan, dan menjaga kesehatan rambut. Selain itu, tanaman ini juga dipercaya mampu melindungi kulit dari infeksi.","""Sakit kepala"", ""Kembung"", ""Tenggorokan kering"", ""Kulit kasar"", ""Mata lelah""","Saponin, flavonoid, alkaloid, tannin, minyak atsiri."
132,Meniran,Phyllanthus urinaria,"""Menirang (Jawa)"", ""Pecah Beling (Aceh)"", ""Cebol (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Meniran.jpg,"tanaman herbal kecil yang sering digunakan dalam pengobatan tradisional untuk meningkatkan daya tahan tubuh. Daunnya mengandung senyawa bioaktif dengan sifat imunostimulan dan antimikroba. Khasiatnya meliputi membantu melawan infeksi, memperbaiki fungsi hati, dan menjaga kesehatan ginjal. Selain itu, tanaman ini juga dipercaya mampu melindungi saluran kemih.","""4o mini"", ""Sakit kepala"", ""Kulit kering"", ""Tenggorokan kering"", ""Wajah berminyak""","Flavonoid, alkaloid, tannin, minyak atsiri"
133,Mimba,Azadirachta indica,"""Neem (Bali)"", ""Sambiloto (Sumatera)"", ""Nimba (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Mimba.jpg,"tanaman herbal dengan daun kecil yang sering digunakan sebagai antimalaria dan antiseptik. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan antiinflamasi. Khasiatnya meliputi membantu mengatasi infeksi kulit, memperbaiki kesehatan rambut, dan meningkatkan kekebalan tubuh. Selain itu, tanaman ini juga dipercaya mampu mengontrol kadar gula darah.","""Keringat berlebih"", ""Gatal pada kulit"", ""Perut kembung"", ""Sakit kepala"", ""Bau badan""","Azadirachtin, nimbin, nimbidin, flavonoid, alkaloid"
134,Mindi Kecil,Melia azedarach,"""Mindi (Bali)"", ""Pundut (Sulawesi)"", ""Kapok (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Mindi%20kecil.jpg,"tanaman herbal dengan daun majemuk yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiparasit dan antiinflamasi. Khasiatnya meliputi membantu mengatasi nyeri sendi, mengurangi peradangan, dan menjaga kesehatan saluran pencernaan. Selain itu, tanaman ini juga dipercaya mampu melawan infeksi.","""Sakit kepala"", ""Kulit gatal"", ""Perut kembung"", ""Pusing kepala"", ""Sakit pada otot""","Alkaloid, flavonoid, saponin"
135,Mondokaki,Ervatamia divaricata,"""Daun Kaki (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Mondokaki.jpg,"tanaman hias dengan bunga putih yang sering digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat menenangkan dan antiseptik. Khasiatnya meliputi membantu meredakan stres, memperbaiki kualitas tidur, dan mengurangi nyeri ringan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki suasana hati.","""Sakit kepala"", ""Pusing"", ""Kaki pegal"", ""Perut kembung"", ""Tenggorokan gatal""","Flavonoid, saponin, alkaloid, tanin"
136,Nampu,Amorphophallus campanulatus,"""Kentel (Jawa)"", ""Taro (Melayu)"", ""Umbi Kembang (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Nampu.jpg,"tanaman herbal dengan umbi yang sering digunakan sebagai sumber karbohidrat alternatif. Umbinya mengandung senyawa bioaktif dengan sifat penurun kolesterol dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan daya tahan tubuh, memperbaiki kesehatan pencernaan, dan menjaga fungsi hati. Selain itu, tanaman ini juga dipercaya mampu melindungi tubuh dari radikal bebas.","""Perut kembung"", ""Mulut kering"", ""Pusing"", ""Telinga berdenging"", ""Tenggorokan kering""","Flavonoid, saponin, alkaloid, tanin"
137,Ngokilo,Stachytarpheta jamaicensis,"""Kilo-Kilo (Jawa)"", ""Kelo (Melayu)"", ""Teratai Suku (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Ngokilo.jpg,"tanaman herbal dengan bunga ungu kecil yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan antiinflamasi. Khasiatnya meliputi membantu mengatasi batuk, memperbaiki kesehatan pernapasan, dan melindungi tubuh dari infeksi. Selain itu, tanaman ini juga dipercaya mampu meningkatkan stamina tubuh.","""Mata lelah"", ""Kulit kering"", ""Sakit kepala"", ""Perut kembung"", ""Tenggorokan gatal""","Alkaloid, flavonoid, tanin, saponin"
138,Patikan Kerbau,Euphorbia hirta,"""Daun Patikan (Jawa)"", ""Selap (Aceh)"", ""Klotekan (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Patikan%20kerbau.jpg,"tanaman herbal kecil yang sering digunakan dalam pengobatan tradisional untuk kesehatan pernapasan. Daunnya mengandung senyawa bioaktif dengan sifat antiasma dan antiinflamasi. Khasiatnya meliputi membantu meredakan batuk, memperbaiki kesehatan paru-paru, dan meningkatkan sistem imun. Selain itu, tanaman ini juga dipercaya mampu melindungi tubuh dari alergi.","""Pembengkakan"", ""Perut kembung"", ""Sakit kepala"", ""Kulit iritasi""","Flavonoid, alkaloid, saponin"
